chunk_id,source_type,source_name,file_name,file_path,chunk_index_in_file,chunk_size_words,overlap_words,chunk_words,chunk_chars,chunk_preview,chunk_text
pdf_farmerbook_0072_000631,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,72,220,50,220,1426,"the dissolved salts in a solution. General interpretation of EC values Through application of zypsum, the saline/sodic soils can be amended. The quantity of zypsum to be applied is decided by EC value. Farmers having pro","the dissolved salts in a solution. General interpretation of EC values Through application of zypsum, the saline/sodic soils can be amended. The quantity of zypsum to be applied is decided by EC value. Farmers having problem of saline/sodic soils can go for soil testing and approach extension officials for further guid-ance. Soil fertility • Soil fertility is generally defined as “ability of soil to supply plant nutrients” . Soil structure, soil texture, temperature, water, light and air also play an important role in maintaining soil fertility. • Plant nutrients which are often scarce in soil are nitrogen, potassium and phosphorus since plants use large amounts for their growth and survival. • Important nutrients, their function and defi-ciency symptoms are described below.Effect of Soil pH on Nutrient Availability Soil EC(mS/cm)Crop reaction Salt free 0 - 2 Salinity effect negli-gible, except for more sensitive crops Slightly saline4 - 8 Yield of many crops restricted Moderately saline8 - 15 Only tolerant crops yield satisfactorily Highly saline > 15 Only very tolerant crops yield satisfacto-rily Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 372.4. Deficiency Symptoms of Nutrients in Plants Nitrogen (N) – deficiency symptoms 1. Stunted growth. 2. Appearance of light green to pale-yellow col- our on the older leaves, starting from the tips. This is followed by death and/or dropping of"
pdf_farmerbook_0073_000632,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,73,220,50,220,1472,satisfacto-rily Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 372.4. Deficiency Symptoms of Nutrients in Plants Nitrogen (N) – deficiency symptoms 1. Stunted growth. 2. Appearance of light green to pale,"satisfacto-rily Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 372.4. Deficiency Symptoms of Nutrients in Plants Nitrogen (N) – deficiency symptoms 1. Stunted growth. 2. Appearance of light green to pale-yellow col- our on the older leaves, starting from the tips. This is followed by death and/or dropping of the older leaves depending upon the degree of deficiency. 3. In acute deficiency, flowering is greatly re-duced. 4. Lower protein content. Phosphorous (P) – deficiency symptoms 1. Overall stunted appearance, the mature leaves have characteristic dark to blue-green colouration, restricted root development. 2. In acute deficiency, occasional purpling of leaves and stems; spindly growth. 3. Delayed maturity and poor seed and fruit de-velopment. Potassium (K) – deficiency symptoms 1. Chlorosis along the leaf margins followed by scorching and browning of tips of older leaves. These symptoms then gradually progress inwards. 2. Slow and stunted growth of plants. 3. Stalks weaken and plant lodge easily. 4. Shrivelled seeds of fruits.Nitrogen (N) – deficiency symptoms Phosphorous (P) – deficiency symptoms Potassium (K) – deficiency symptoms 38 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Calcium (Ca) – deficiency symptoms 1. Calcium deficiencies are not seen in the field because secondary effects associated with high acidity limit growth. 2. The young leaves of new plants are affected first. These are often distorted,"
pdf_farmerbook_0074_000633,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,74,220,50,220,1438,– deficiency symptoms 38 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Calcium (Ca) – deficiency symptoms 1. Calcium deficiencies are not seen in the field because secondary effects associated with high,"– deficiency symptoms 38 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Calcium (Ca) – deficiency symptoms 1. Calcium deficiencies are not seen in the field because secondary effects associated with high acidity limit growth. 2. The young leaves of new plants are affected first. These are often distorted, small and ab-normally dark green. 3. Leaves may be cup-shaped and crinkled and the terminal buds deteriorate with some breakdown of petioles. 4. Root growth is markedly impaired; rooting of roots occurs. 5. Dessication of growing points (terminal buds) of plants under severe deficiency. 6. Buds and blossoms shed prematurely. 7. Stem structure weakened. Magnesium (Mg) – deficiency symptoms 1. Interveinal chlorosis, mainly of older leaves, producing a streaked or patchy effect; with acute deficiency, the affected tissue may dry up and die. 2. Leaves usually small, brittle in final stages and curve upwards at margin. 3. In some vegetable plants, chlorotic spot be-tween veins, with tints of orange, red and purple. 4. Twigs weak and prone to fungus attack, usu-ally premature, leaf drop. Sulphur (S) deficiency symptoms 1. Y ounger leaves turn uniformly yellowish green or chlorotic. 2. Root growth is restricted, flower production often indeterminate. 3. Stems are stiff, woody and small in diameter.Calcium (Ca) – deficiency symptoms Magnesium (Mg) – deficiency symptoms Sulphur (S) deficiency symptoms Soil"
pdf_farmerbook_0075_000634,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,75,220,50,220,1385,"usu-ally premature, leaf drop. Sulphur (S) deficiency symptoms 1. Y ounger leaves turn uniformly yellowish green or chlorotic. 2. Root growth is restricted, flower production often indeterminate. 3. Stems are stiff, wood","usu-ally premature, leaf drop. Sulphur (S) deficiency symptoms 1. Y ounger leaves turn uniformly yellowish green or chlorotic. 2. Root growth is restricted, flower production often indeterminate. 3. Stems are stiff, woody and small in diameter.Calcium (Ca) – deficiency symptoms Magnesium (Mg) – deficiency symptoms Sulphur (S) deficiency symptoms Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 39 Zinc (Zn) deficiency symptoms 1. Deficiency symptoms mostly appear on the 2nd or 3rd fully mature leaves from the top of plants. 2. In maize, from light yellow striping to a broad band of white or yellow tissue with reddish purple veins between the midrib and edges of the leaf, occurring mainly in the lower half of the leaf. 3. In wheat, a longitudinal band of white or yel-low leaf tissue, followed by interveinal chlo-rotic mottling and white to brown necrotic lesions in the middle of the leaf blade; even-tual collapse of the affected leaves near the middle. 4. In rice, after 15-20 days of transplanting, small scattered light yellow spots appear on the older leaves which later enlarge, coalesce and turn deep brown, the entire leaf becomes rust-brown in colour and dries out within a month. 5. In citrus, irregular interveinal chlorosis; ter - minal leaves become small and barrowed (little-leaf); fruit-bud formation is severely reduced, twigs die back plants."
pdf_farmerbook_0076_000635,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,76,220,50,220,1383,"appear on the older leaves which later enlarge, coalesce and turn deep brown, the entire leaf becomes rust-brown in colour and dries out within a month. 5. In citrus, irregular interveinal chlorosis; ter - minal leaves b","appear on the older leaves which later enlarge, coalesce and turn deep brown, the entire leaf becomes rust-brown in colour and dries out within a month. 5. In citrus, irregular interveinal chlorosis; ter - minal leaves become small and barrowed (little-leaf); fruit-bud formation is severely reduced, twigs die back plants. Copper (Cu) - deficiency symptoms 1. In cereals, yellowing and curling of the leaf blades, restricted ear production and poor grain set, indeterminate tillering. 2. In citrus, die back of new growth; exanthema pockets of gum develop between the bark and the weed; the fruit shows brown spots. Iron (Fe) - deficiency symptoms 1. Typical interveinal chlorosls; youngest leaves first affected, points and margins of leaves keep their green colour longest. 2. In severe case, the entire leaf, veins and in-terveinal area turn yellow and may eventually become bleached.Zinc (Zn) deficiency symptoms Copper (Cu) - deficiency symptoms Iron (Fe) - deficiency symptoms 40 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Boron (B) - deficiency symptoms 1. Death of growing plants (shoot tips). 2. The leaves have a thick texture, sometimes curling and becoming brittle. 3. Flowers do not form and root growth is stunted. 4. “Brown heart” in root crops characterized by dark spots on the thickest part of the root or splitting at centre. Manganese (Mn) -"
pdf_farmerbook_0077_000636,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,77,220,50,220,1374,"growing plants (shoot tips). 2. The leaves have a thick texture, sometimes curling and becoming brittle. 3. Flowers do not form and root growth is stunted. 4. “Brown heart” in root crops characterized by dark spots on th","growing plants (shoot tips). 2. The leaves have a thick texture, sometimes curling and becoming brittle. 3. Flowers do not form and root growth is stunted. 4. “Brown heart” in root crops characterized by dark spots on the thickest part of the root or splitting at centre. Manganese (Mn) - deficiency symptoms 1. Chlorosis between the veins of young leaves, characterized by the appearance of chlorotic and necrotic spots in the interveinal areas. 2. Greyish areas appear near the base of the younger leaves and become yellowish to yel-low orange. 3. Symptoms of deficiency popularly known in sugarcane as “streak” disease. Molybdenum (Mo) - deficiency symptoms 1. Chlorotic interveinal mottling of the lower leaves, followed by marginal necrosis and in folding of the leaves. 2. In cauliflower, the leaf tissues wither leaving only the midrib and a few small pieces of leaf blade (“whiptail”). 3. Molybdenum deficiency is markedly evident in leguminous plants.Boron (B) - deficiency symptoms Manganese (Mn) - deficiency symptoms Molybdenum (Mo) - deficiency symptoms Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 41Some common deficiency symptoms are: Chlorosis - It is the loss of chlorophyll leading to yellowing in leaves. It is caused by the defi- ciency of elements like K, Mg, N, S, Fe, Mn, Zn and Mo. Necrosis are death of tissues, particularly leaf"
pdf_farmerbook_0078_000637,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,78,220,50,220,1284,"Nutrition Farmer’s Handbook on Basic Agriculture 41Some common deficiency symptoms are: Chlorosis - It is the loss of chlorophyll leading to yellowing in leaves. It is caused by the defi- ciency of elements like K, Mg, N","Nutrition Farmer’s Handbook on Basic Agriculture 41Some common deficiency symptoms are: Chlorosis - It is the loss of chlorophyll leading to yellowing in leaves. It is caused by the defi- ciency of elements like K, Mg, N, S, Fe, Mn, Zn and Mo. Necrosis are death of tissues, particularly leaf tissue is caused by deficiency of K, Ca, Mg Inhibition of cell division is caused due to lack or deficiency of N, K, S and Mo. Premature fall of leaves and buds • deficiency of K and P . 42 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Stunted/Retarded plant growth caused by the deficiency of N, P , K, Zn, Ca. Delay in flowering due to deficiency of N, S and Mo. In case the farmers observe the above symptoms, farmers are advised to consult the local extension worker for remedies. Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 432.5. Different fertilizers and their nutrient content Important chemical fertilizers are the source of major nutrients. Different fertilizers and their nutrient content are illustrated in the table below: Fertilizer Nutrient content (%) N P* K Single nutrient fertilizers Ammonium sulphate 20 0 0 Urea 46 0 0 Calcium ammonium nitrate128 0 0 Single super phosphate 0 7 0 Triple Super Phosphate 0 20 0 Potassium sulphate 0 0"
pdf_farmerbook_0079_000638,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,79,220,50,220,1331,and their nutrient content are illustrated in the table below: Fertilizer Nutrient content (%) N P* K Single nutrient fertilizers Ammonium sulphate 20 0 0 Urea 46 0 0 Calcium ammonium nitrate128 0 0 Single super phosphat,"and their nutrient content are illustrated in the table below: Fertilizer Nutrient content (%) N P* K Single nutrient fertilizers Ammonium sulphate 20 0 0 Urea 46 0 0 Calcium ammonium nitrate128 0 0 Single super phosphate 0 7 0 Triple Super Phosphate 0 20 0 Potassium sulphate 0 0 40 Muriate of Potash20 0 48 Double fertilizers Ammonium Phosphate 11 23 0 Diammonium Phosphate318 20 0 Complete FertilizersSampurna 419 19 19 Vijaya Complex517 17 17 IFFCO Grade I610 26 26A. Soil Analysis: Key to a Successful Nutrient Management Plan Higher crop yields and quality of the crops depend largely on the ef- ficient supply of nutrients. Soil provides not only the medium but also functions as the source of these nutrients for the plants. Soil resources get depleted with every harvest and need to be replenished for every crop. However, one must know which nutrients are to what extent deplet-ed and what addition of fertilizers should be planned accordingly. Soil analysis, in this regard, helps in determining the level of nutrients and in deciding the required amount of fertilizer application. Accuracy of soil analysis is directly relat- ed to the quality of the soil sample taken. Application of appropriate fertilizers with the proper nutrient mix will help not only to increase the productivity and farm in-come but also provide"
pdf_farmerbook_0080_000639,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,80,220,50,220,1402,of nutrients and in deciding the required amount of fertilizer application. Accuracy of soil analysis is directly relat- ed to the quality of the soil sample taken. Application of appropriate fertilizers with the proper ,of nutrients and in deciding the required amount of fertilizer application. Accuracy of soil analysis is directly relat- ed to the quality of the soil sample taken. Application of appropriate fertilizers with the proper nutrient mix will help not only to increase the productivity and farm in-come but also provide a more realistic chance to obtain the desired yield. There are various methods for taking a soil sam-ple from a field. The right method of sam-pling may be decided by consulting local extension officer or your DESAI-trainer. Soil Sampling Methods 1Calcium ammonium nitrate- To be used with caution. 2Muriate of Potash- To be used with caution and protective equipment (Respirator) 3Diammonium Phosphate- To be used with caution. 4Sampurna- Compilation Source- Manufacturer (Zuari Agro Chemicals). 5Vijaya Complex- Indigenous Complex Fertilizer. 6 IFFCO Grade I- Compilation Source- Manufacturer (To be used with caution.) icrisat.org 44 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Soil sampling: an illustration Selecting sampling spot Remove the surface litter at the sampling spotMake a ‘V’ shaped cut to a depth of 15 cm in the sampling spot Collect soils - V shaped cut:Remove thick slices of soil from top to bottom of exposed face of the ‘V’ shaped cut and place in a clean containerMix the samples thoroughly Quartering is done by dividing the thoroughly mixed
pdf_farmerbook_0081_000640,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,81,220,50,220,1321,cut to a depth of 15 cm in the sampling spot Collect soils - V shaped cut:Remove thick slices of soil from top to bottom of exposed face of the ‘V’ shaped cut and place in a clean containerMix the samples thoroughly Quar,"cut to a depth of 15 cm in the sampling spot Collect soils - V shaped cut:Remove thick slices of soil from top to bottom of exposed face of the ‘V’ shaped cut and place in a clean containerMix the samples thoroughly Quartering is done by dividing the thoroughly mixed sample into four equal partsTwo opposite quarters are dis-carded and the remaining is mixedCollect the sample in a clean cloth or polythene bag Process of collection Label with required information: • Name of the farmer • Location of the farm • Survey number • Previous crop grown, pre-sent crop • Crop to be grown in the next season • Date of collection • Name of the sampler, etcPlaces for soil testing: • Krishi Vigyan Kendra (KVK) • State/district agricultural labs • Agriculture University, Re-search Stations • ATMA Officials/Agri-preneurs Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 45B. Plant Analysis Plant Analysis is the second tool, after soil test- ing that is critical to improve crop nutrition and yield. Only plant analysis can identify the actual nutrient status of a plant or crop. While soil testing identifies the nutrients offered to the crop or plants, Plant analysis identifies how well the plants utilizes the soil nutrients and applied nutrients. Plant analy-sis allows the plant to tell us what nutrients it"
pdf_farmerbook_0082_000641,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,82,220,50,220,1316,"plant analysis can identify the actual nutrient status of a plant or crop. While soil testing identifies the nutrients offered to the crop or plants, Plant analysis identifies how well the plants utilizes the soil nutrie","plant analysis can identify the actual nutrient status of a plant or crop. While soil testing identifies the nutrients offered to the crop or plants, Plant analysis identifies how well the plants utilizes the soil nutrients and applied nutrients. Plant analy-sis allows the plant to tell us what nutrients it needs. It is critical that the correct plant part and stage of growth be sampled. The normal nutrient concentra-tion differs between the various plant parts. Also, the normal nutrient concentration of each plant part changes as the plant matures. It is important to keep these factors in mind to assess the nutrients status of plants. The plant parts required to be col-lected for different crops are as follows. Crop Growth stage Plant part to be sampled Quantity Cotton (a) Seedling, 6” to 12” tall (b) Prior to or at first bloom (c) When first squares appearEntire above ground portion of plant. Y oungest fully mature leaves from the main stem of plant. Discard the petioles.15 –20 plants 15 – 20 leaves Sugar Cane 2 Months to mature Second fully mature leaf without sheath.15 to 25 leaves Sunflower (a) Seedling stage (b) Vegetative to full bloomEntire above ground portion of plant. Y oungest fully mature leaf. No petiole.15 to 20 plants 15 to 20 leaves C. Irrigation Water Analysis Irrigation water,"
pdf_farmerbook_0083_000642,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,83,220,50,220,1354,leaves Sugar Cane 2 Months to mature Second fully mature leaf without sheath.15 to 25 leaves Sunflower (a) Seedling stage (b) Vegetative to full bloomEntire above ground portion of plant. Y oungest fully mature leaf. No ,"leaves Sugar Cane 2 Months to mature Second fully mature leaf without sheath.15 to 25 leaves Sunflower (a) Seedling stage (b) Vegetative to full bloomEntire above ground portion of plant. Y oungest fully mature leaf. No petiole.15 to 20 plants 15 to 20 leaves C. Irrigation Water Analysis Irrigation water, irrespective of its source, always contains some soluble salts. The suitability of wa- ters for a specific purpose depends upon the types and amounts of dissolved salts. Some of the dis-solved salts or other constituents may be useful for crops but the quality or suitability of water for irri-gation purposes is assessed in terms of the presence of undesirable constituents. Some of the dissolved ions such as NO3 are useful for crops. The most important characteristic that de- termine the quality of irrigation water are: • pH • Total concentration of soluble salts are judged through Electrical Conductivity (EC). • Relative proportion of sodium to other cations such as Ca and Mg are referred to as Sodium Adsorption Ratio (SAR). • Concentration of boron or other elements that may be toxic to plants. • Concentration of carbonates and bi-carbonate as related to the concentration of calcium plus magnesium are referred to as Residual Sodium Carbonate (RSC). • Content of anions such as chloride, sulphate and nitrate. Methods of water sample"
pdf_farmerbook_0084_000643,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,84,220,50,220,1433,• Concentration of boron or other elements that may be toxic to plants. • Concentration of carbonates and bi-carbonate as related to the concentration of calcium plus magnesium are referred to as Residual Sodium Carbonat,"• Concentration of boron or other elements that may be toxic to plants. • Concentration of carbonates and bi-carbonate as related to the concentration of calcium plus magnesium are referred to as Residual Sodium Carbonate (RSC). • Content of anions such as chloride, sulphate and nitrate. Methods of water sample collection As water quality and suitability plays an important role in deciding production and productivity of crops, farmers are advised consult extension worker to test the water. Nutrient re-quirement and productivity Keeping soil fertility and soil nutrients at optimum level helps in-creasing the productiv - ity of the soil. Although the ability of the soil to supply the plants with the required nutrients depends also on the soil condition like i.e. soil texture, soil structure and soil organic matter. Therefore, soil fertility management does not only include nutrient management but also soil condi-tion management. Apart from other soil management practices, soil fertility focuses on: • Maintain a balance between nutrient uptake and nutrient application. • Adequate fertility for the plants at the specific growth stages. • Soil fertility and organic matter maintenance • Minimizing the nutrient loss by avoiding excess application. 46 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture The soil nutrient demand usually is based on: • Soil nutrient level • Crop variety and yielding ability •"
pdf_farmerbook_0085_000644,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,85,220,50,220,1388,at the specific growth stages. • Soil fertility and organic matter maintenance • Minimizing the nutrient loss by avoiding excess application. 46 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture The soil nu,"at the specific growth stages. • Soil fertility and organic matter maintenance • Minimizing the nutrient loss by avoiding excess application. 46 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture The soil nutrient demand usually is based on: • Soil nutrient level • Crop variety and yielding ability • Soil moisture • Targeted yield Soil analysis direct the farmer on quantity and qual- ity of fertilisers to be used. Farmers can get the crop specific nutrient (fertilizer) recommendations af-ter consulting the local extension service or their DESAI-trainer and discussing with them the soil analysis report. C. Recommended Fertilizer Dose for Important CropsGeneral considerations before fertilizer applica- tion: • Nutrients and not fertilizers should be bought. (Think nutrients, not fertilizers). • Each nutrient applied as fertilizer should give a desired production response. • The cost of fertilization must be calculated on the basis of applied plant nutrients per unit area of land. • Calculate one nutrient at a time, considering available sources, prices and feasibility of using. • A sample Soil Health Card, issued to the farm- ers based on the soil test results, should be used by the farmer to calculate the quantities of fer - tilizers required: N (kgs/ ha)P2 O5 (kgs/haK2O (kgs/haRemarks Banana 110 35 330 Apply 50% extra fertilizers at 2nd , 4th, 6th & 8th"
pdf_farmerbook_0086_000645,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,86,220,50,220,1293,"Soil Health Card, issued to the farm- ers based on the soil test results, should be used by the farmer to calculate the quantities of fer - tilizers required: N (kgs/ ha)P2 O5 (kgs/haK2O (kgs/haRemarks Banana 110 35 330 ","Soil Health Card, issued to the farm- ers based on the soil test results, should be used by the farmer to calculate the quantities of fer - tilizers required: N (kgs/ ha)P2 O5 (kgs/haK2O (kgs/haRemarks Banana 110 35 330 Apply 50% extra fertilizers at 2nd , 4th, 6th & 8th months after planting for tissue culture banana Cotton 120 60 60 (TCHB – 213) Citrus (sweet orange)0.6 kgs 0.2 kgs 0.3 kgs From 6th year onwards Mango 1.0 kg 1.0 kg 1.5 kg Kg of NPK/tree for 6th year onwards Sugar cane 275 - 112.5 Sun flower 60 90 60 Irrigated Hybrid 40 50 40 Rainfed/Varieties If the samples are all above the critical level, there is no deficiency of any ele-ment. Nutrient SL, SCL CL Zn 0.65 0.70 Cu 0.20 0.30 Fe 4.00 6.00 Mn 2.00 3.00 Fertilizers: Chemical or Organic Chemical fertilizers Advantages: • Nutrients are immediately avail- able for plant uptake. • Price is lower as compared to or - ganic fertilizer. • Small quantities are required be-cause they are nutrient rich. Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 47Disadvantages: • Over application usually results in economic and environmental losses. • Over supply makes plant tissues soft and vul-nerable to diseases and pathogens. • Increased rate of soil organic matter decompo-sition resulting in soil degradation."
pdf_farmerbook_0087_000646,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,87,220,50,220,1442,be-cause they are nutrient rich. Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 47Disadvantages: • Over application usually results in economic and environmental losses. • Over supply makes plant tissues,be-cause they are nutrient rich. Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture 47Disadvantages: • Over application usually results in economic and environmental losses. • Over supply makes plant tissues soft and vul-nerable to diseases and pathogens. • Increased rate of soil organic matter decompo-sition resulting in soil degradation. • Many nutrients applied are easily lost through different chemical reactions. Organic fertilizers Advantages: • Balanced nutrient supply. • Enhance the soil biological activity. • Help in improving soil structure. • Increase the organic matter content. • Slow release of nutrients makes soil on the long run fertile. • Help in combating plant diseases. Disadvantages • Low nutrient content. • Only effective in the long run. • It may not supply all the nutrients required for plant growth. • High cost. • Bulkiness. Efficient fertilizer use Good knowledge and management practices can improve the fertilizer use efficiency. • Select the crops and varieties that suit the local-ity and have best fertilizer response. • Select right kind of fertilizer according to crop and soil. • The fertilization should be planned for the cropping pattern and not for single crops. • Fertilization application rate should be decided only after discussing your soil analysis report with your local extension officer or Desai-Trainer. • Balanced fertilization should be practiced. • Crops should only be
pdf_farmerbook_0088_000647,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,88,220,50,220,1466,crop and soil. • The fertilization should be planned for the cropping pattern and not for single crops. • Fertilization application rate should be decided only after discussing your soil analysis report with your local e,"crop and soil. • The fertilization should be planned for the cropping pattern and not for single crops. • Fertilization application rate should be decided only after discussing your soil analysis report with your local extension officer or Desai-Trainer. • Balanced fertilization should be practiced. • Crops should only be sown at the locally rec-ommended periods. • Maintain optimum plant population and prop-er plant spacing. • Effective control of pests and diseases will help in maximizing the fertilizer efficiency. • To maximize the yield increase through ferti-lizer, all other growth critical factors must also be optimum e.g. crop must be irrigated at criti-cal growth stages.Fertilizer application methods Broadcasting: fertilizer is distributed manually over the cropped field. • The most common fertilizer application method. • Highly inefficient method • High economic and nutrient losses Placement: application in band or packets near the plants. • Two sub-types: i. Band application ii. Spot Application • The fertilizer use efficiency is high. • Labour intensive. • Efficient method but with high labour input.Broadcasting Placement 48 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Ring application: Spread the fertilizer around the tree at a distance of about one meter. Foliar application: liquid fertilizers are sprayed on the crops. • Highly efficient • Special equipment required • High cost • Only selected fertilizers can be"
pdf_farmerbook_0089_000648,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,89,220,50,220,1338,48 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Ring application: Spread the fertilizer around the tree at a distance of about one meter. Foliar application: liquid fertilizers are sprayed on the crops,"48 Soil and Plant Nutrition Farmer’s Handbook on Basic Agriculture Ring application: Spread the fertilizer around the tree at a distance of about one meter. Foliar application: liquid fertilizers are sprayed on the crops. • Highly efficient • Special equipment required • High cost • Only selected fertilizers can be applied Fertigation along with irrigation Method of application and nutrients The method of application should be chosen ac- cording to the nutrient, crop, soil and cultivation method. • Nitrogen application should be applied in splits and slow release mode to minimize loss. • Frequent application in small quantity through foliar application is most efficient and results in quick recovery of crops.• Use slow release nitrogen for plantation crops and long duration crops. • Under puddle condition, use coated urea-neem oil. Coal tar sulphur coating will make urea to release nitrogen slow to match the uptake pat-tern. • Urea can be cured with soil (1 part urea with 5-10 parts soil) to reduce the losses. • Phosphate should be placed 4 to 6 cm below and 4 to 6 cm away from the seeds to ensure maximum availability. • Phosphatic fertilizers give better response when placed in bands near the plant rows. • Potassic fertilizers can be applied in one dose as basal application but for long duration crops the fertilizer"
pdf_farmerbook_0090_000649,pdf,farmerbook,farmerbook_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/farmerbook_pdf.txt,90,220,50,220,1173,to 6 cm below and 4 to 6 cm away from the seeds to ensure maximum availability. • Phosphatic fertilizers give better response when placed in bands near the plant rows. • Potassic fertilizers can be applied in one dose as,"to 6 cm below and 4 to 6 cm away from the seeds to ensure maximum availability. • Phosphatic fertilizers give better response when placed in bands near the plant rows. • Potassic fertilizers can be applied in one dose as basal application but for long duration crops the fertilizer application may be done in 2 to 3 splits. Fertilizer calculations Here is an example for the application of fertilizers based on the soil test recommendations. Suppose the recommendations are 120 kg N, 60 Kg P and 40 Kg K per ha. Calculate the quantity of urea, super - phosphate and muriate of potash fertilizers needed to supply the recommended doses! Urea content is 46%, so to supply 46 kg N/ha 100 kg urea is required. To supply 120 kg N/ha 100/46*120=260.9 or 261 kg urea is required. Simi-larly super phosphate content is 16% P2O5 and the recommendation is given in the form of Phospho-rous. • % P = %P2O5 X 0.44 • Kg P = kg P2O5 X 0.44 • Kg P = 16 X 0.44 • Kg P = 7.04 So super phosphate contains 7.04 P and the recom-mendation is given as 60 kg P . To supply 60 kg P=100/7.04*60=852.27 or 852 kg single super phosphate is required. Similarly, we have to calculate the dose of potash"
